id,latitude,longitude,start_datetime,duration_minutes,priority,requires_road_closure,police_station,event_type,event_cause,zone,corridor,veh_type,hour_of_day,day_of_week,is_weekend,month,time_window,is_peak_hour,is_corridor_road,corridor_event_share,cause_historical_high_rate,target_priority,target_road_closure
FKID004477,12.9695191,77.7006056,2023-12-05 20:59:31.089000+00:00,,High,False,HAL Old Airport,planned,construction,East Zone 1,ORR East 2,not_applicable,2,2,0,12,night,0,1,0.022713168673203426,0.6438356164383562,1,0
FKID004478,12.9388557,77.7473015,2023-11-13 02:45:33.632000+00:00,,Low,False,Whitefield,unplanned,congestion,East Zone 1,Non-corridor,not_applicable,8,0,0,11,morning_peak,1,0,0.38029043068139506,0.6911764705882353,0,0
FKID004479,13.1070167,77.5809664,2023-12-06 07:24:30.294000+00:00,,Low,False,Yelahanka,unplanned,vehicle_breakdown,North Zone 2,Non-corridor,heavy_vehicle,12,2,0,12,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID004480,13.0198055,77.7096787,2024-01-21 19:32:06.458000+00:00,,Low,False,K.R. Pura,unplanned,vehicle_breakdown,Unknown,Non-corridor,others,1,0,0,1,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID004481,13.0198893,77.7096328,2024-01-21 19:23:43.560000+00:00,,Low,False,K.R. Pura,unplanned,vehicle_breakdown,Unknown,Non-corridor,heavy_vehicle,0,0,0,1,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID004482,13.0041907,77.5839614,2023-12-06 20:27:41.558000+00:00,,High,False,Sadashivanagar,unplanned,others,West Zone 2,Bellary Road 1,not_applicable,1,3,0,12,night,0,1,0.07533821521658185,0.5959119496855346,1,0
FKID004483,12.8574558,77.5888635,2024-01-21 23:34:48.658000+00:00,,High,False,Thalagattapura,unplanned,pot_holes,Unknown,Bannerghata Road,not_applicable,5,0,0,1,night,0,1,0.025816060568449796,0.5567970204841713,1,0
FKID004484,13.0230345,77.5844505,2023-11-13 07:37:31.214000+00:00,,High,False,Kodigehalli,unplanned,vehicle_breakdown,West Zone 2,Bellary Road 1,private_car,13,0,0,11,off_peak,0,1,0.07533821521658185,0.6623004502660663,1,0
FKID004485,12.9897125,77.5018663,2023-11-13 07:14:29.070000+00:00,,High,False,Kamakshipalya,unplanned,procession,West Zone 1,Magadi Road,not_applicable,12,0,0,11,off_peak,0,1,0.030160109221794712,0.2878787878787879,1,0
FKID004487,13.0520864,77.6458472,2024-01-06 20:36:46.804000+00:00,,Low,False,Hennuru,unplanned,construction,East Zone 2,Non-corridor,not_applicable,2,6,1,1,night,0,0,0.38029043068139506,0.6438356164383562,0,0
FKID004488,13.0475005,77.628707,2024-01-08 05:26:23.560000+00:00,,High,False,Hennuru,unplanned,procession,North Zone 1,Hennur Main Road,not_applicable,10,0,0,1,morning_peak,1,1,0.01166687352612635,0.2878787878787879,1,0
FKID004489,13.0469736,77.7519266,2023-12-06 21:31:35.697000+00:00,,Low,False,K.R. Pura,unplanned,vehicle_breakdown,Unknown,Non-corridor,heavy_vehicle,3,3,0,12,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID004490,13.0405253,77.6416766,2023-11-13 19:25:13.070000+00:00,413.53389055,High,False,Hennuru,unplanned,road_conditions,East Zone 2,Airport New South Road,not_applicable,0,1,0,11,night,0,1,0.007819287576020852,0.5470588235294118,1,0
FKID004491,12.9616506,77.7167073,2023-11-13 19:49:36.992000+00:00,,Low,False,HAL Old Airport,unplanned,vehicle_breakdown,East Zone 1,Non-corridor,heavy_vehicle,1,1,0,11,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID004492,13.0056262,77.6382993,2023-11-13 19:59:32.305000+00:00,,Low,False,Banaswadi,unplanned,pot_holes,North Zone 1,Non-corridor,not_applicable,1,1,0,11,night,0,0,0.38029043068139506,0.5567970204841713,0,0
FKID004493,13.1988858,77.6956627,2023-12-06 20:30:02.944000+00:00,,Low,False,Devanahalli Airport,unplanned,vehicle_breakdown,Unknown,Non-corridor,others,2,3,0,12,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID004494,12.9953153,77.6667291,2023-11-13 20:20:24.297000+00:00,,High,False,Mahadevapura,unplanned,vehicle_breakdown,East Zone 2,ORR North 1,others,1,1,0,11,night,0,1,0.034007695171900214,0.6623004502660663,1,0
FKID004495,12.9468698,77.6988692,2023-11-13 20:33:58.660000+00:00,,High,False,HAL Old Airport,unplanned,construction,East Zone 1,ORR East 1,not_applicable,2,1,0,11,night,0,1,0.03003599354598486,0.6438356164383562,1,0
FKID004496,13.0197796,77.7095576,2024-01-08 09:14:46.641000+00:00,29.330081749999998,Low,True,K.R. Pura,unplanned,vehicle_breakdown,East Zone 2,Non-corridor,lcv,14,0,0,1,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,1
FKID004497,12.9968495,77.5847935,2023-11-13 20:48:32.053000+00:00,77.10802596666667,High,False,High ground,unplanned,accident,Central Zone 2,Bellary Road 1,not_applicable,2,1,0,11,night,0,1,0.07533821521658185,0.4602739726027397,1,0
FKID004498,12.9669599,77.7484269,2024-01-08 18:54:18.794000+00:00,15.805486683333333,Low,False,Whitefield,unplanned,vehicle_breakdown,East Zone 1,Non-corridor,heavy_vehicle,0,1,0,1,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID004499,12.9522803,77.7002234,2023-11-13 21:13:22.767000+00:00,,High,False,HAL Old Airport,unplanned,pot_holes,East Zone 1,ORR East 1,not_applicable,2,1,0,11,night,0,1,0.03003599354598486,0.5567970204841713,1,0
FKID004500,13.0266017,77.5872681,2024-01-22 02:04:20.007000+00:00,36.41474506666667,High,False,R.T. Nagar,unplanned,vehicle_breakdown,Unknown,Bellary Road 1,bmtc_bus,7,0,0,1,off_peak,0,1,0.07533821521658185,0.6623004502660663,1,0
FKID004501,12.995969,77.6678125,2023-12-06 22:49:03.265000+00:00,,High,False,Banaswadi,unplanned,pot_holes,East Zone 2,ORR North 1,not_applicable,4,3,0,12,night,0,1,0.034007695171900214,0.5567970204841713,1,0
FKID004502,13.0599489,77.463183,2023-12-06 21:26:21.253000+00:00,,Low,False,No Police Station,unplanned,vehicle_breakdown,Unknown,Non-corridor,heavy_vehicle,2,3,0,12,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID004503,13.060012,77.4632605,2023-12-06 21:27:11.571000+00:00,,Low,False,No Police Station,unplanned,vehicle_breakdown,Unknown,Non-corridor,heavy_vehicle,2,3,0,12,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID004504,13.0014389,77.5838218,2023-11-14 01:55:13.837000+00:00,,High,False,Sadashivanagar,unplanned,vehicle_breakdown,West Zone 2,Bellary Road 1,truck,7,1,0,11,off_peak,0,1,0.07533821521658185,0.6623004502660663,1,0
FKID004505,12.9424775,77.7470829,2023-12-06 21:46:49.371000+00:00,,Low,False,Whitefield,unplanned,procession,East Zone 1,Non-corridor,not_applicable,3,3,0,12,night,0,0,0.38029043068139506,0.2878787878787879,0,0
FKID004506,12.8968387,77.5711191,2023-12-07 01:06:34.802000+00:00,,Low,False,Thalagattapura,unplanned,vehicle_breakdown,South Zone 2,Non-corridor,bmtc_bus,6,3,0,12,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID004507,13.0134371,77.6166422,2023-11-14 03:58:06.420000+00:00,,Low,True,K.G. Halli,unplanned,vehicle_breakdown,North Zone 1,Non-corridor,bmtc_bus,9,1,0,11,morning_peak,1,0,0.38029043068139506,0.6623004502660663,0,1
FKID004508,13.0264842,77.5448307,2024-01-08 20:08:21.794000+00:00,84.17469084999999,High,False,Yeshwanthpura,unplanned,vehicle_breakdown,West Zone 1,Tumkur Road,truck,1,1,0,1,night,0,1,0.05684497952091349,0.6623004502660663,1,0
FKID004509,12.9016722,77.6605921,2024-01-22 00:15:22.356000+00:00,,Low,True,Bellandur,planned,procession,Unknown,Non-corridor,not_applicable,5,0,0,1,night,0,0,0.38029043068139506,0.2878787878787879,0,1
FKID004510,12.9718578,77.5129088,2024-01-08 20:07:27.954000+00:00,,Low,False,Jnanabharathi,unplanned,vehicle_breakdown,West Zone 1,Non-corridor,heavy_vehicle,1,1,0,1,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID004511,13.0197731,77.7087354,2024-01-22 02:44:56.727000+00:00,68.62886456666666,Low,False,K.R. Pura,unplanned,vehicle_breakdown,Unknown,Non-corridor,lcv,8,0,0,1,morning_peak,1,0,0.38029043068139506,0.6623004502660663,0,0
FKID004512,13.0841133,77.5518104,2023-11-14 05:22:03.832884+00:00,36.671183766666665,Low,False,Yelahanka,unplanned,accident,North Zone 2,Non-corridor,not_applicable,10,1,0,11,morning_peak,1,0,0.38029043068139506,0.4602739726027397,0,0
FKID004513,12.95636169,77.73183671,2023-12-07 02:29:11.302000+00:00,7.910359416666666,High,False,Whitefield,unplanned,vehicle_breakdown,East Zone 1,Varthur Road,others,7,3,0,12,off_peak,0,1,0.009308675685739108,0.6623004502660663,1,0
FKID004514,13.05972511,77.57677197,2024-01-22 03:01:39.184000+00:00,16.803901183333334,Low,False,Kodigehalli,unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,8,0,0,1,morning_peak,1,0,0.38029043068139506,0.6623004502660663,0,0
FKID004515,12.9389341,77.7474303,2024-01-22 02:55:36.112000+00:00,,Low,False,Whitefield,unplanned,congestion,Unknown,Non-corridor,not_applicable,8,0,0,1,morning_peak,1,0,0.38029043068139506,0.6911764705882353,0,0
FKID004516,12.9137134,77.6775778,2024-01-08 20:18:29.473000+00:00,43.907098983333334,Low,True,Bellandur,unplanned,vehicle_breakdown,South Zone 2,Non-corridor,bmtc_bus,1,1,0,1,night,0,0,0.38029043068139506,0.6623004502660663,0,1
FKID004517,12.9957617,77.7580471,2023-11-14 08:32:05.768000+00:00,,Low,False,Mahadevapura,unplanned,vehicle_breakdown,East Zone 1,Non-corridor,lcv,14,1,0,11,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID004518,12.9962836,77.6687917,2023-11-14 19:19:36.187000+00:00,,High,False,Mahadevapura,unplanned,vehicle_breakdown,East Zone 2,ORR North 1,private_bus,0,2,0,11,night,0,1,0.034007695171900214,0.6623004502660663,1,0
FKID004519,13.0050412,77.6856826,2024-01-08 21:08:50.360000+00:00,,Low,False,K.R. Pura,unplanned,road_conditions,East Zone 2,Non-corridor,not_applicable,2,1,0,1,night,0,0,0.38029043068139506,0.5470588235294118,0,0
FKID004520,13.0600554,77.465896,2024-01-22 07:40:44.877000+00:00,,Low,False,No Police Station,unplanned,vehicle_breakdown,Unknown,Non-corridor,lcv,13,0,0,1,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID004521,12.9902837,77.5043876,2024-01-08 19:16:57.563000+00:00,,High,False,Kamakshipalya,unplanned,vehicle_breakdown,West Zone 1,Magadi Road,ksrtc_bus,0,1,0,1,night,0,1,0.030160109221794712,0.6623004502660663,1,0
FKID004522,12.9113033,77.5670083,2023-12-07 04:30:55.598000+00:00,96.01973389999999,High,False,K.S. Layout,unplanned,vehicle_breakdown,South Zone 1,ORR West 1,bmtc_bus,10,3,0,12,morning_peak,1,1,0.020603202184435895,0.6623004502660663,1,0
FKID004523,12.9907263,77.5015706,2023-11-14 20:22:06.220000+00:00,,High,False,Kamakshipalya,unplanned,others,West Zone 1,Magadi Road,not_applicable,1,2,0,11,night,0,1,0.030160109221794712,0.5959119496855346,1,0
FKID004524,13.0486094,77.5137389,2023-12-07 04:34:45.418000+00:00,96.76755278333333,High,False,Halasuru Gate,unplanned,vehicle_breakdown,North Zone 2,Mysore Road,bmtc_bus,10,3,0,12,morning_peak,1,1,0.09035621198957429,0.6623004502660663,1,0
FKID004525,13.0116593,77.6159324,2023-11-14 20:47:06.998000+00:00,,Low,True,K.G. Halli,unplanned,water_logging,North Zone 1,Non-corridor,not_applicable,2,2,0,11,night,0,0,0.38029043068139506,0.5917030567685589,0,1
FKID004526,13.0393963,77.6417466,2023-11-14 20:50:52.521000+00:00,,High,False,Hennuru,unplanned,construction,North Zone 1,Airport New South Road,not_applicable,2,2,0,11,night,0,1,0.007819287576020852,0.6438356164383562,1,0
FKID004527,13.09944256,77.6981959,2023-11-28 04:57:42.525000+00:00,,Low,False,K.R. Pura,planned,public_event,Unknown,Non-corridor,not_applicable,10,1,0,11,morning_peak,1,0,0.38029043068139506,0.4888888888888889,0,0
FKID004528,12.9887556,77.4994315,2024-01-03 05:56:04.051000+00:00,,High,False,Kamakshipalya,unplanned,pot_holes,West Zone 1,Magadi Road,not_applicable,11,2,0,1,morning_peak,1,1,0.030160109221794712,0.5567970204841713,1,0
FKID004529,12.93880013,77.52290747,2023-12-07 06:22:29.776000+00:00,112.81719833333334,High,False,Byatarayanapura,unplanned,vehicle_breakdown,West Zone 1,Mysore Road,bmtc_bus,11,3,0,12,morning_peak,1,1,0.09035621198957429,0.6623004502660663,1,0
FKID004530,12.9890709,77.5072986,2024-01-08 23:44:15.976000+00:00,8.331595366666667,High,False,Kamakshipalya,unplanned,vehicle_breakdown,West Zone 1,Magadi Road,heavy_vehicle,5,1,0,1,night,0,1,0.030160109221794712,0.6623004502660663,1,0
FKID004531,13.0572585,77.6484155,2023-11-14 21:00:25.838000+00:00,,Low,False,Hennuru,unplanned,construction,East Zone 2,Non-corridor,not_applicable,2,2,0,11,night,0,0,0.38029043068139506,0.6438356164383562,0,0
FKID004532,12.9118314,77.6257063,2023-12-07 07:15:18.073000+00:00,76.14695535000001,High,False,Madiwala,unplanned,vehicle_breakdown,South Zone 2,Hosur Road,bmtc_bus,12,3,0,12,off_peak,0,1,0.03686235571552687,0.6623004502660663,1,0
FKID004533,12.9475888,77.5239633,2023-12-07 06:07:58.909000+00:00,,Low,False,Byatarayanapura,unplanned,vehicle_breakdown,West Zone 1,Non-corridor,bmtc_bus,11,3,0,12,morning_peak,1,0,0.38029043068139506,0.6623004502660663,0,0
FKID004534,13.0034967,77.6632833,2023-12-07 06:21:53.460000+00:00,,High,False,Banaswadi,unplanned,vehicle_breakdown,East Zone 2,ORR North 1,bmtc_bus,11,3,0,12,morning_peak,1,1,0.034007695171900214,0.6623004502660663,1,0
FKID004535,13.184446,77.6797199,2023-11-14 22:57:07.409000+00:00,18.243379033333333,Low,False,Chikkajala,planned,protest,Unknown,Non-corridor,not_applicable,4,2,0,11,night,0,0,0.38029043068139506,0.35714285714285715,0,0
FKID004536,12.9896263,77.5017355,2023-11-14 23:45:04.122000+00:00,34.93821658333333,High,False,Kamakshipalya,unplanned,vehicle_breakdown,West Zone 1,Magadi Road,heavy_vehicle,5,2,0,11,night,0,1,0.030160109221794712,0.6623004502660663,1,0
FKID004537,12.9694366,77.7006513,2023-12-06 21:27:15.779000+00:00,,High,False,HAL Old Airport,planned,construction,East Zone 1,ORR East 2,not_applicable,2,3,0,12,night,0,1,0.022713168673203426,0.6438356164383562,1,0
FKID004538,13.0578168,77.4688209,2023-12-07 07:56:45.984000+00:00,,Low,False,No Police Station,unplanned,vehicle_breakdown,Unknown,Non-corridor,ksrtc_bus,13,3,0,12,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID004539,12.9971792,77.5845996,2023-12-07 08:38:57.431000+00:00,,High,False,High ground,unplanned,vehicle_breakdown,Central Zone 2,Bellary Road 1,bmtc_bus,14,3,0,12,off_peak,0,1,0.07533821521658185,0.6623004502660663,1,0
FKID004540,12.999465,77.5842967,2024-01-09 01:57:45.993000+00:00,75.32430751666668,High,True,Sadashivanagar,unplanned,others,West Zone 2,Bellary Road 1,not_applicable,7,1,0,1,off_peak,0,1,0.07533821521658185,0.5959119496855346,1,1
FKID004541,13.0497305,77.5947628,2023-12-07 13:00:17.063000+00:00,,High,False,Hebbala,unplanned,road_conditions,North Zone 1,Bellary Road 1,not_applicable,18,3,0,12,evening_peak,1,1,0.07533821521658185,0.5470588235294118,1,0
FKID004542,13.0442323,77.5210725,2023-11-15 00:03:34.682000+00:00,,Low,False,Chikkabanavara,unplanned,vehicle_breakdown,North Zone 2,Non-corridor,truck,5,2,0,11,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID004543,13.039231,77.6413996,2023-12-07 09:04:38.584000+00:00,,High,False,Hennuru,unplanned,vehicle_breakdown,North Zone 1,Airport New South Road,truck,14,3,0,12,off_peak,0,1,0.007819287576020852,0.6623004502660663,1,0
FKID004544,13.0411591,77.5457924,2023-12-07 18:57:18.997000+00:00,,High,False,Jalahalli,unplanned,others,North Zone 2,ORR North 2,not_applicable,0,4,0,12,night,0,1,0.029167183815315873,0.5959119496855346,1,0
FKID004545,13.1544591,77.7275651,2024-01-09 02:15:17.738000+00:00,,Low,False,Chikkajala,unplanned,accident,Unknown,Non-corridor,not_applicable,7,1,0,1,off_peak,0,0,0.38029043068139506,0.4602739726027397,0,0
FKID004546,12.9486698,77.7179181,2023-11-15 04:03:41.064000+00:00,13.8765319,Low,False,Whitefield,unplanned,vehicle_breakdown,East Zone 1,Non-corridor,heavy_vehicle,9,2,0,11,morning_peak,1,0,0.38029043068139506,0.6623004502660663,0,0
FKID004547,12.9889819,77.5002871,2024-01-09 04:29:03.130000+00:00,,High,False,Kamakshipalya,unplanned,vehicle_breakdown,West Zone 1,Magadi Road,heavy_vehicle,9,1,0,1,morning_peak,1,1,0.030160109221794712,0.6623004502660663,1,0
FKID004548,12.9514817,77.5207876,2023-12-07 19:38:12.743000+00:00,,Low,False,Byatarayanapura,unplanned,vehicle_breakdown,West Zone 1,Non-corridor,heavy_vehicle,1,4,0,12,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID004549,12.9742933,77.75069,2023-11-15 01:37:20.867000+00:00,,Low,False,Whitefield,unplanned,vehicle_breakdown,East Zone 1,Non-corridor,heavy_vehicle,7,2,0,11,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID004550,12.9498464,77.6993198,2023-12-07 19:36:11.456000+00:00,13.849933383333333,High,False,HAL Old Airport,unplanned,vehicle_breakdown,East Zone 1,ORR East 1,bmtc_bus,1,4,0,12,night,0,1,0.03003599354598486,0.6623004502660663,1,0
FKID004551,13.0394665,77.6413904,2023-11-15 04:53:44.640000+00:00,875.3519315,High,True,Hennuru,unplanned,road_conditions,North Zone 1,Airport New South Road,not_applicable,10,2,0,11,morning_peak,1,1,0.007819287576020852,0.5470588235294118,1,1
FKID004552,12.9227359,77.6700495,2023-11-15 05:40:35.620000+00:00,29.571941783333333,High,False,Bellandur,unplanned,accident,East Zone 1,ORR East 1,not_applicable,11,2,0,11,morning_peak,1,1,0.03003599354598486,0.4602739726027397,1,0
FKID004553,13.0504655,77.5529785,2023-11-15 05:28:28.184000+00:00,,Low,False,Jalahalli,unplanned,vehicle_breakdown,North Zone 2,Non-corridor,private_bus,10,2,0,11,morning_peak,1,0,0.38029043068139506,0.6623004502660663,0,0
FKID004554,12.9928394,77.7112655,2023-11-15 06:16:14.691000+00:00,,Low,False,Mahadevapura,unplanned,vehicle_breakdown,East Zone 1,Non-corridor,bmtc_bus,11,2,0,11,morning_peak,1,0,0.38029043068139506,0.6623004502660663,0,0
FKID004555,12.9696116,77.7009772,2023-11-14 20:54:58.344000+00:00,,High,False,HAL Old Airport,planned,construction,East Zone 1,ORR East 2,not_applicable,2,2,0,11,night,0,1,0.022713168673203426,0.6438356164383562,1,0
FKID004556,13.0060289,77.5932338,2023-11-15 08:32:15.342000+00:00,,Low,False,R.T. Nagar,unplanned,vehicle_breakdown,North Zone 2,Non-corridor,private_bus,14,2,0,11,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID004557,13.0511128,77.5930445,2023-12-07 21:20:16.503000+00:00,,High,False,Kodigehalli,planned,construction,North Zone 1,Bellary Road 1,not_applicable,2,4,0,12,night,0,1,0.07533821521658185,0.6438356164383562,1,0
FKID004558,13.042539,77.5495742,2023-12-07 21:23:00.346000+00:00,,High,False,Jalahalli,unplanned,vehicle_breakdown,North Zone 2,ORR North 2,lcv,2,4,0,12,night,0,1,0.029167183815315873,0.6623004502660663,1,0
FKID004559,13.0199049,77.709868,2024-01-09 05:11:34.705000+00:00,58.34383913333333,Low,True,K.R. Pura,unplanned,vehicle_breakdown,East Zone 2,Non-corridor,others,10,1,0,1,morning_peak,1,0,0.38029043068139506,0.6623004502660663,0,1
FKID004560,12.9692572,77.7498516,2023-11-15 18:48:48.465000+00:00,,Low,False,Whitefield,unplanned,vehicle_breakdown,East Zone 1,Non-corridor,truck,0,3,0,11,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID004561,13.0491785,77.5549561,2024-01-09 06:14:04.003000+00:00,55.27947091666667,Low,False,Jalahalli,unplanned,vehicle_breakdown,North Zone 1,Non-corridor,bmtc_bus,11,1,0,1,morning_peak,1,0,0.38029043068139506,0.6623004502660663,0,0
FKID004562,12.9621653,77.5642902,2023-12-07 22:19:56.906000+00:00,62.3155683,High,False,Chamarajpet,unplanned,vehicle_breakdown,Central Zone 2,Mysore Road,bmtc_bus,3,4,0,12,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID004563,12.9694104,77.7006492,2023-11-15 20:54:54.089000+00:00,,High,False,HAL Old Airport,planned,construction,East Zone 1,ORR East 2,not_applicable,2,3,0,11,night,0,1,0.022713168673203426,0.6438356164383562,1,0
FKID004564,13.0137217,77.7000983,2023-11-15 20:45:10.025000+00:00,,Low,True,K.R. Pura,unplanned,vehicle_breakdown,East Zone 2,Non-corridor,heavy_vehicle,2,3,0,11,night,0,0,0.38029043068139506,0.6623004502660663,0,1
FKID004565,12.88344484,77.57432792,2023-12-07 23:07:06.405000+00:00,,Low,False,Jayanagara,unplanned,pot_holes,Unknown,Non-corridor,not_applicable,4,4,0,12,night,0,0,0.38029043068139506,0.5567970204841713,0,0
FKID004566,12.9126411,77.6250896,2023-11-15 21:22:14.849000+00:00,,High,False,Madiwala,unplanned,vehicle_breakdown,South Zone 2,Hosur Road,bmtc_bus,2,3,0,11,night,0,1,0.03686235571552687,0.6623004502660663,1,0
FKID004567,13.0529745,77.631348,2024-01-09 04:32:20.823000+00:00,,High,False,Hennuru,unplanned,vehicle_breakdown,North Zone 1,Hennur Main Road,bmtc_bus,10,1,0,1,morning_peak,1,1,0.01166687352612635,0.6623004502660663,1,0
FKID004568,12.8748071,77.6692195,2024-01-09 06:52:42.542000+00:00,61.12860748333333,Low,False,Electronic City,unplanned,vehicle_breakdown,South Zone 1,Non-corridor,bmtc_bus,12,1,0,1,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID004569,12.8417072,77.6442073,2023-11-15 21:43:26.893000+00:00,98.90068815,Low,False,Electronic City,unplanned,vehicle_breakdown,Unknown,Non-corridor,others,3,3,0,11,night,0,0,0.38029043068139506,0.6623004502660663,0,0
